ID,Name,Keywords,CodeString,MasterID
3109,FC_LoopLocalSimple_mean_sws_fexp_rmse,"forecasting",FC_LoopLocalSimple_mean.sws_fexp_rmse,841
3110,FC_LoopLocalSimple_mean_swm_chn,"forecasting",FC_LoopLocalSimple_mean.swm_chn,841
3111,FC_LoopLocalSimple_mean_swm_meansgndiff,"forecasting",FC_LoopLocalSimple_mean.swm_meansgndiff,841
3112,FC_LoopLocalSimple_mean_swm_stdn,"forecasting",FC_LoopLocalSimple_mean.swm_stdn,841
3113,FC_LoopLocalSimple_mean_ac1_chn,"forecasting",FC_LoopLocalSimple_mean.ac1_chn,841
3114,FC_LoopLocalSimple_mean_ac1_meansgndiff,"forecasting",FC_LoopLocalSimple_mean.ac1_meansgndiff,841
3115,FC_LoopLocalSimple_mean_ac1_stdn,"forecasting",FC_LoopLocalSimple_mean.ac1_stdn,841
3116,FC_LoopLocalSimple_mean_ac2_chn,"forecasting",FC_LoopLocalSimple_mean.ac2_chn,841
3117,FC_LoopLocalSimple_mean_ac2_meansgndiff,"forecasting",FC_LoopLocalSimple_mean.ac2_meansgndiff,841
3118,FC_LoopLocalSimple_mean_ac2_stdn,"forecasting",FC_LoopLocalSimple_mean.ac2_stdn,841
3119,FC_LocalSimple_median3_meanerr,"forecasting",FC_LocalSimple_median3.meanerr,842
3120,FC_LocalSimple_median3_meanabserr,"forecasting",FC_LocalSimple_median3.meanabserr,842
3121,FC_LocalSimple_median3_stderr,"forecasting",FC_LocalSimple_median3.stderr,842
3122,FC_LocalSimple_median3_sws,"forecasting",FC_LocalSimple_median3.sws,842
3123,FC_LocalSimple_median3_swm,"forecasting",FC_LocalSimple_median3.swm,842
3124,FC_LocalSimple_median3_gofr2,"forecasting",FC_LocalSimple_median3.gofr2,842
3125,FC_LocalSimple_median3_ac1,"forecasting",FC_LocalSimple_median3.ac1,842
3126,FC_LocalSimple_median3_ac2,"forecasting",FC_LocalSimple_median3.ac2,842
3127,FC_LocalSimple_median3_taures,"forecasting",FC_LocalSimple_median3.taures,842
3128,FC_LocalSimple_median3_tauresrat,"forecasting",FC_LocalSimple_median3.tauresrat,842
3129,FC_LocalSimple_median5_meanerr,"forecasting",FC_LocalSimple_median5.meanerr,843
3130,FC_LocalSimple_median5_meanabserr,"forecasting",FC_LocalSimple_median5.meanabserr,843
3131,FC_LocalSimple_median5_stderr,"forecasting",FC_LocalSimple_median5.stderr,843
3132,FC_LocalSimple_median5_sws,"forecasting",FC_LocalSimple_median5.sws,843
3133,FC_LocalSimple_median5_swm,"forecasting",FC_LocalSimple_median5.swm,843
3134,FC_LocalSimple_median5_gofr2,"forecasting",FC_LocalSimple_median5.gofr2,843
3135,FC_LocalSimple_median5_ac1,"forecasting",FC_LocalSimple_median5.ac1,843
3136,FC_LocalSimple_median5_ac2,"forecasting",FC_LocalSimple_median5.ac2,843
3137,FC_LocalSimple_median5_taures,"forecasting",FC_LocalSimple_median5.taures,843
3138,FC_LocalSimple_median5_tauresrat,"forecasting",FC_LocalSimple_median5.tauresrat,843
3139,FC_LocalSimple_median7_meanerr,"forecasting",FC_LocalSimple_median7.meanerr,844
3140,FC_LocalSimple_median7_meanabserr,"forecasting",FC_LocalSimple_median7.meanabserr,844
3141,FC_LocalSimple_median7_stderr,"forecasting",FC_LocalSimple_median7.stderr,844
3142,FC_LocalSimple_median7_sws,"forecasting",FC_LocalSimple_median7.sws,844
3143,FC_LocalSimple_median7_swm,"forecasting",FC_LocalSimple_median7.swm,844
3144,FC_LocalSimple_median7_gofr2,"forecasting",FC_LocalSimple_median7.gofr2,844
3145,FC_LocalSimple_median7_ac1,"forecasting",FC_LocalSimple_median7.ac1,844
3146,FC_LocalSimple_median7_ac2,"forecasting",FC_LocalSimple_median7.ac2,844
3147,FC_LocalSimple_median7_taures,"forecasting",FC_LocalSimple_median7.taures,844
3148,FC_LocalSimple_median7_tauresrat,"forecasting",FC_LocalSimple_median7.tauresrat,844
3149,FC_LocalSimple_lfit2_meanerr,"forecasting",FC_LocalSimple_lfit2.meanerr,845
3150,FC_LocalSimple_lfit2_meanabserr,"forecasting",FC_LocalSimple_lfit2.meanabserr,845
3151,FC_LocalSimple_lfit2_sws,"forecasting",FC_LocalSimple_lfit2.sws,845
3152,FC_LocalSimple_lfit2_swm,"forecasting",FC_LocalSimple_lfit2.swm,845
3153,FC_LocalSimple_lfit2_gofr2,"forecasting",FC_LocalSimple_lfit2.gofr2,845
3154,FC_LocalSimple_lfit2_ac1,"forecasting",FC_LocalSimple_lfit2.ac1,845
3155,FC_LocalSimple_lfit2_ac2,"forecasting",FC_LocalSimple_lfit2.ac2,845
3156,FC_LocalSimple_lfit2_taures,"forecasting",FC_LocalSimple_lfit2.taures,845
3157,FC_LocalSimple_lfit2_tauresrat,"forecasting",FC_LocalSimple_lfit2.tauresrat,845
3158,FC_LocalSimple_lfit3_meanerr,"forecasting",FC_LocalSimple_lfit3.meanerr,846
3159,FC_LocalSimple_lfit3_meanabserr,"forecasting",FC_LocalSimple_lfit3.meanabserr,846
3160,FC_LocalSimple_lfit3_stderr,"forecasting",FC_LocalSimple_lfit3.stderr,846
3161,FC_LocalSimple_lfit3_sws,"forecasting",FC_LocalSimple_lfit3.sws,846
3162,FC_LocalSimple_lfit3_swm,"forecasting",FC_LocalSimple_lfit3.swm,846
3163,FC_LocalSimple_lfit3_gofr2,"forecasting",FC_LocalSimple_lfit3.gofr2,846
3164,FC_LocalSimple_lfit3_ac1,"forecasting",FC_LocalSimple_lfit3.ac1,846
3165,FC_LocalSimple_lfit3_ac2,"forecasting",FC_LocalSimple_lfit3.ac2,846
3166,FC_LocalSimple_lfit3_taures,"forecasting",FC_LocalSimple_lfit3.taures,846
3167,FC_LocalSimple_lfit3_tauresrat,"forecasting",FC_LocalSimple_lfit3.tauresrat,846
3168,FC_LocalSimple_lfit4_meanerr,"forecasting",FC_LocalSimple_lfit4.meanerr,847
3169,FC_LocalSimple_lfit4_meanabserr,"forecasting",FC_LocalSimple_lfit4.meanabserr,847
3170,FC_LocalSimple_lfit4_stderr,"forecasting",FC_LocalSimple_lfit4.stderr,847
3171,FC_LocalSimple_lfit4_sws,"forecasting",FC_LocalSimple_lfit4.sws,847
3172,FC_LocalSimple_lfit4_swm,"forecasting",FC_LocalSimple_lfit4.swm,847
3173,FC_LocalSimple_lfit4_gofr2,"forecasting",FC_LocalSimple_lfit4.gofr2,847
3174,FC_LocalSimple_lfit4_ac1,"forecasting",FC_LocalSimple_lfit4.ac1,847
3175,FC_LocalSimple_lfit4_ac2,"forecasting",FC_LocalSimple_lfit4.ac2,847
3176,FC_LocalSimple_lfit4_taures,"forecasting",FC_LocalSimple_lfit4.taures,847
3177,FC_LocalSimple_lfit4_tauresrat,"forecasting",FC_LocalSimple_lfit4.tauresrat,847
3178,FC_LocalSimple_lfit5_meanerr,"forecasting",FC_LocalSimple_lfit5.meanerr,848
3179,FC_LocalSimple_lfit5_meanabserr,"forecasting",FC_LocalSimple_lfit5.meanabserr,848
3180,FC_LocalSimple_lfit5_stderr,"forecasting",FC_LocalSimple_lfit5.stderr,848
3181,FC_LocalSimple_lfit5_sws,"forecasting",FC_LocalSimple_lfit5.sws,848
3182,FC_LocalSimple_lfit5_swm,"forecasting",FC_LocalSimple_lfit5.swm,848
3183,FC_LocalSimple_lfit5_gofr2,"forecasting",FC_LocalSimple_lfit5.gofr2,848
3184,FC_LocalSimple_lfit5_ac1,"forecasting",FC_LocalSimple_lfit5.ac1,848
3185,FC_LocalSimple_lfit5_ac2,"forecasting",FC_LocalSimple_lfit5.ac2,848
3186,FC_LocalSimple_lfit5_taures,"forecasting",FC_LocalSimple_lfit5.taures,848
3187,FC_LocalSimple_lfit5_tauresrat,"forecasting",FC_LocalSimple_lfit5.tauresrat,848
3188,FC_LocalSimple_lfittau_meanerr,"forecasting",FC_LocalSimple_lfittau.meanerr,849
3189,FC_LocalSimple_lfittau_meanabserr,"forecasting",FC_LocalSimple_lfittau.meanabserr,849
3190,FC_LocalSimple_lfittau_stderr,"forecasting",FC_LocalSimple_lfittau.stderr,849
3191,FC_LocalSimple_lfittau_sws,"forecasting",FC_LocalSimple_lfittau.sws,849
3192,FC_LocalSimple_lfittau_swm,"forecasting",FC_LocalSimple_lfittau.swm,849
3193,FC_LocalSimple_lfittau_gofr2,"forecasting",FC_LocalSimple_lfittau.gofr2,849
3194,FC_LocalSimple_lfittau_ac1,"forecasting",FC_LocalSimple_lfittau.ac1,849
3195,FC_LocalSimple_lfittau_ac2,"forecasting",FC_LocalSimple_lfittau.ac2,849
3196,FC_LocalSimple_lfittau_taures,"forecasting",FC_LocalSimple_lfittau.taures,849
3197,FC_LocalSimple_lfittau_tauresrat,"forecasting",FC_LocalSimple_lfittau.tauresrat,849
3198,DN_SimpleFit_gauss1_r2_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.r2,850
3199,DN_SimpleFit_gauss1_rmse_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.rmse,850
3200,DN_SimpleFit_gauss1_AC1_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resAC1,850
3201,DN_SimpleFit_gauss1_AC2_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resAC2,850
3202,DN_SimpleFit_gauss1_resruns_ks,"distribution,gof,gauss1",DN_SimpleFit_gauss1_ks.resruns,850
3203,DN_SimpleFit_gauss1_r2_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.r2,851
3204,DN_SimpleFit_gauss1_rmse_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.rmse,851
3205,DN_SimpleFit_gauss1_AC1_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resAC1,851
3206,DN_SimpleFit_gauss1_AC2_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resAC2,851
3207,DN_SimpleFit_gauss1_resruns_hsqrt,"distribution,gof,gauss1",DN_SimpleFit_gauss1_hsqrt.resruns,851
3208,DN_SimpleFit_gauss2_r2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.r2,852
3209,DN_SimpleFit_gauss2_rmse_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.rmse,852
3210,DN_SimpleFit_gauss2_AC1_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resAC1,852
3211,DN_SimpleFit_gauss2_AC2_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resAC2,852
3212,DN_SimpleFit_gauss2_resruns_ks,"distribution,gof,gauss2",DN_SimpleFit_gauss2_ks.resruns,852
3213,DN_SimpleFit_gauss2_r2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.r2,853
3214,DN_SimpleFit_gauss2_rmse_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.rmse,853
3215,DN_SimpleFit_gauss2_AC1_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resAC1,853
3216,DN_SimpleFit_gauss2_AC2_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resAC2,853
3217,DN_SimpleFit_gauss2_resruns_hsqrt,"distribution,gof,gauss2",DN_SimpleFit_gauss2_hsqrt.resruns,853
3218,DN_SimpleFit_exp1_r2_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.r2,854
3219,DN_SimpleFit_exp1_rmse_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.rmse,854
3220,DN_SimpleFit_exp1_AC1_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resAC1,854
3221,DN_SimpleFit_exp1_AC2_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resAC2,854
3222,DN_SimpleFit_exp1_resruns_ks,"distribution,gof,exp1",DN_SimpleFit_exp1_ks.resruns,854
3223,DN_SimpleFit_exp1_r2_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.r2,855
3224,DN_SimpleFit_exp1_rmse_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.rmse,855
3225,DN_SimpleFit_exp1_AC1_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resAC1,855
3226,DN_SimpleFit_exp1_AC2_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resAC2,855
3227,DN_SimpleFit_exp1_resruns_hsqrt,"distribution,gof,exp1",DN_SimpleFit_exp1_hsqrt.resruns,855
3228,DN_SimpleFit_power1_r2_hsqrt,"distribution,gof,raw,posOnly",DN_SimpleFit_power1_hsqrt.r2,856
3229,DN_SimpleFit_power1_rmse_hsqrt,"distribution,gof,raw,posOnly",DN_SimpleFit_power1_hsqrt.rmse,856
3230,DN_SimpleFit_power1_AC1_hsqrt,"distribution,gof,raw,posOnly",DN_SimpleFit_power1_hsqrt.resAC1,856
3231,DN_SimpleFit_power1_AC2_hsqrt,"distribution,gof,raw,posOnly",DN_SimpleFit_power1_hsqrt.resAC2,856
3232,DN_SimpleFit_power1_resruns_hsqrt,"distribution,gof,raw,posOnly",DN_SimpleFit_power1_hsqrt.resruns,856
3233,DN_CompareKSFit_norm_adiff,"distribution,ksdensity,raw",DN_CompareKSFit_norm.adiff,857
3234,DN_CompareKSFit_norm_psy,"distribution,ksdensity,raw",DN_CompareKSFit_norm.peaksepy,857
3235,DN_CompareKSFit_norm_psx,"distribution,ksdensity,raw",DN_CompareKSFit_norm.peaksepx,857
3236,DN_CompareKSFit_norm_olapint,"distribution,ksdensity,raw",DN_CompareKSFit_norm.olapint,857
3237,DN_CompareKSFit_norm_relent,"distribution,ksdensity,raw",DN_CompareKSFit_norm.relent,857
3238,DN_CompareKSFit_ev_adiff,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_ev.adiff,858
3239,DN_CompareKSFit_ev_psy,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_ev.peaksepy,858
3240,DN_CompareKSFit_ev_psx,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_ev.peaksepx,858
3241,DN_CompareKSFit_ev_olapint,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_ev.olapint,858
3242,DN_CompareKSFit_ev_relent,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_ev.relent,858
3243,DN_CompareKSFit_uni_adiff,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_uni.adiff,859
3244,DN_CompareKSFit_uni_psy,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_uni.peaksepy,859
3245,DN_CompareKSFit_uni_psx,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_uni.peaksepx,859
3246,DN_CompareKSFit_uni_olapint,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_uni.olapint,859
3247,DN_CompareKSFit_uni_relent,"distribution,ksdensity,raw,locdep",DN_CompareKSFit_uni.relent,859
3248,DN_CompareKSFit_beta_adiff,"distribution,ksdensity,raw",DN_CompareKSFit_beta.adiff,860
3249,DN_CompareKSFit_beta_psy,"distribution,ksdensity,raw",DN_CompareKSFit_beta.peaksepy,860
3250,DN_CompareKSFit_beta_psx,"distribution,ksdensity,raw",DN_CompareKSFit_beta.peaksepx,860
3251,DN_CompareKSFit_beta_olapint,"distribution,ksdensity,raw",DN_CompareKSFit_beta.olapint,860
3252,DN_CompareKSFit_beta_relent,"distribution,ksdensity,raw",DN_CompareKSFit_beta.relent,860
3253,DN_CompareKSFit_rayleigh_adiff,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_rayleigh.adiff,861
3254,DN_CompareKSFit_rayleigh_psy,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_rayleigh.peaksepy,861
3255,DN_CompareKSFit_rayleigh_psx,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_rayleigh.peaksepx,861
3256,DN_CompareKSFit_rayleigh_olapint,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_rayleigh.olapint,861
3257,DN_CompareKSFit_rayleigh_relent,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_rayleigh.relent,861
3258,DN_CompareKSFit_exp_adiff,"distribution,ksdensity,raw,locdep,spreaddep,posOnly",DN_CompareKSFit_exp.adiff,862
3259,DN_CompareKSFit_exp_psy,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_exp.peaksepy,862
3260,DN_CompareKSFit_exp_psx,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_exp.peaksepx,862
3261,DN_CompareKSFit_exp_olapint,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_exp.olapint,862
3262,DN_CompareKSFit_exp_relent,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_exp.relent,862
3263,DN_CompareKSFit_gamma_adiff,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_gamma.adiff,863
3264,DN_CompareKSFit_gamma_psy,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_gamma.peaksepy,863
3265,DN_CompareKSFit_gamma_psx,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_gamma.peaksepx,863
3266,DN_CompareKSFit_gamma_olapint,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_gamma.olapint,863
3267,DN_CompareKSFit_gamma_relent,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_gamma.relent,863
3268,DN_CompareKSFit_logn_adiff,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_logn.adiff,864
3269,DN_CompareKSFit_logn_psy,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_logn.peaksepy,864
3270,DN_CompareKSFit_logn_psx,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_logn.peaksepx,864
3271,DN_CompareKSFit_logn_olapint,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_logn.olapint,864
3272,DN_CompareKSFit_logn_relent,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_logn.relent,864
3273,DN_CompareKSFit_wbl_adiff,"distribution,ksdensity,raw,locdep,posOnly",DN_CompareKSFit_wbl.adiff,865
3274,DN_CompareKSFit_wbl_psy,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_wbl.peaksepy,865
3275,DN_CompareKSFit_wbl_psx,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_wbl.peaksepx,865
3276,DN_CompareKSFit_wbl_olapint,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_wbl.olapint,865
3277,DN_CompareKSFit_wbl_relent,"distribution,ksdensity,raw,posOnly",DN_CompareKSFit_wbl.relent,865
3278,DN_OutlierInclude_abs_001_mfexpa,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpa,866
3279,DN_OutlierInclude_abs_001_mfexpb,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpb,866
3280,DN_OutlierInclude_abs_001_mfexpc,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpc,866
3281,DN_OutlierInclude_abs_001_mfexpr2,"distribution,outliers",DN_OutlierInclude_abs_001.mfexpr2,866
3282,DN_OutlierInclude_abs_001_mfexprmse,"distribution,outliers",DN_OutlierInclude_abs_001.mfexprmse,866
3283,DN_OutlierInclude_abs_001_nfexpa,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpa,866
3284,DN_OutlierInclude_abs_001_nfexpb,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpb,866
3285,DN_OutlierInclude_abs_001_nfexpc,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpc,866
3286,DN_OutlierInclude_abs_001_nfexpr2,"distribution,outliers",DN_OutlierInclude_abs_001.nfexpr2,866
3287,DN_OutlierInclude_abs_001_nfexprmse,"distribution,outliers",DN_OutlierInclude_abs_001.nfexprmse,866
3288,DN_OutlierInclude_abs_001_nfla,"distribution,outliers",DN_OutlierInclude_abs_001.nfla,866
3289,DN_OutlierInclude_abs_001_nflb,"distribution,outliers",DN_OutlierInclude_abs_001.nflb,866
3290,DN_OutlierInclude_abs_001_nflr2,"distribution,outliers",DN_OutlierInclude_abs_001.nflr2,866
3291,DN_OutlierInclude_abs_001_nflrmse,"distribution,outliers",DN_OutlierInclude_abs_001.nflrmse,866
3292,DN_OutlierInclude_abs_001_mdrm,"distribution,outliers",DN_OutlierInclude_abs_001.mdrm,866
3293,DN_OutlierInclude_abs_001_mdrmd,"distribution,outliers",DN_OutlierInclude_abs_001.mdrmd,866
3294,DN_OutlierInclude_abs_001_mdrstd,"distribution,outliers",DN_OutlierInclude_abs_001.mdrstd,866
3295,DN_OutlierInclude_abs_001_mrm,"distribution,outliers",DN_OutlierInclude_abs_001.mrm,866
3296,DN_OutlierInclude_abs_001_mrmd,"distribution,outliers",DN_OutlierInclude_abs_001.mrmd,866
3297,DN_OutlierInclude_abs_001_mrstd,"distribution,outliers",DN_OutlierInclude_abs_001.mrstd,866
3298,DN_OutlierInclude_abs_001_xcmerr1,"distribution,outliers",DN_OutlierInclude_abs_001.xcmerr1,866
3299,DN_OutlierInclude_abs_001_xcmerrn1,"distribution,outliers",DN_OutlierInclude_abs_001.xcmerrn1,866
3300,DN_OutlierInclude_abs_001_stdrfexpa,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpa,866
3301,DN_OutlierInclude_abs_001_stdrfexpb,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpb,866
3302,DN_OutlierInclude_abs_001_stdrfexpc,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpc,866
3303,DN_OutlierInclude_abs_001_stdrfexpr2,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexpr2,866
3304,DN_OutlierInclude_abs_001_stdrfexprmse,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfexprmse,866
3305,DN_OutlierInclude_abs_001_stdrfla,"distribution,outliers",DN_OutlierInclude_abs_001.stdrfla,866
3306,DN_OutlierInclude_abs_001_stdrflb,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflb,866
3307,DN_OutlierInclude_abs_001_stdrflr2,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflr2,866
3308,DN_OutlierInclude_abs_001_stdrflrmse,"distribution,outliers",DN_OutlierInclude_abs_001.stdrflrmse,866
3309,DN_OutlierInclude_p_001_mfexpa,"distribution,outliers",DN_OutlierInclude_p_001.mfexpa,867
3310,DN_OutlierInclude_p_001_mfexpb,"distribution,outliers",DN_OutlierInclude_p_001.mfexpb,867
3311,DN_OutlierInclude_p_001_mfexpc,"distribution,outliers",DN_OutlierInclude_p_001.mfexpc,867
3312,DN_OutlierInclude_p_001_mfexpr2,"distribution,outliers",DN_OutlierInclude_p_001.mfexpr2,867
3313,DN_OutlierInclude_p_001_mfexprmse,"distribution,outliers",DN_OutlierInclude_p_001.mfexprmse,867
3314,DN_OutlierInclude_p_001_nfexpa,"distribution,outliers",DN_OutlierInclude_p_001.nfexpa,867
3315,DN_OutlierInclude_p_001_nfexpb,"distribution,outliers",DN_OutlierInclude_p_001.nfexpb,867
3316,DN_OutlierInclude_p_001_nfexpc,"distribution,outliers",DN_OutlierInclude_p_001.nfexpc,867
3317,DN_OutlierInclude_p_001_nfexpr2,"distribution,outliers",DN_OutlierInclude_p_001.nfexpr2,867
3318,DN_OutlierInclude_p_001_nfexprmse,"distribution,outliers",DN_OutlierInclude_p_001.nfexprmse,867
3319,DN_OutlierInclude_p_001_nfla,"distribution,outliers",DN_OutlierInclude_p_001.nfla,867
3320,DN_OutlierInclude_p_001_nflb,"distribution,outliers",DN_OutlierInclude_p_001.nflb,867
3321,DN_OutlierInclude_p_001_nflr2,"distribution,outliers",DN_OutlierInclude_p_001.nflr2,867
3322,DN_OutlierInclude_p_001_nflrmse,"distribution,outliers",DN_OutlierInclude_p_001.nflrmse,867
3323,DN_OutlierInclude_p_001_mdrm,"distribution,outliers",DN_OutlierInclude_p_001.mdrm,867
3324,DN_OutlierInclude_p_001_mdrmd,"distribution,outliers",DN_OutlierInclude_p_001.mdrmd,867
3325,DN_OutlierInclude_p_001_mdrstd,"distribution,outliers",DN_OutlierInclude_p_001.mdrstd,867
3326,DN_OutlierInclude_p_001_mrm,"distribution,outliers",DN_OutlierInclude_p_001.mrm,867
3327,DN_OutlierInclude_p_001_mrmd,"distribution,outliers",DN_OutlierInclude_p_001.mrmd,867
3328,DN_OutlierInclude_p_001_mrstd,"distribution,outliers",DN_OutlierInclude_p_001.mrstd,867
3329,DN_OutlierInclude_p_001_xcmerr1,"distribution,outliers",DN_OutlierInclude_p_001.xcmerr1,867
3330,DN_OutlierInclude_p_001_xcmerrn1,"distribution,outliers",DN_OutlierInclude_p_001.xcmerrn1,867
3331,DN_OutlierInclude_p_001_stdrfexpa,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpa,867
3332,DN_OutlierInclude_p_001_stdrfexpb,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpb,867
3333,DN_OutlierInclude_p_001_stdrfexpc,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpc,867
3334,DN_OutlierInclude_p_001_stdrfexpr2,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexpr2,867
3335,DN_OutlierInclude_p_001_stdrfexprmse,"distribution,outliers",DN_OutlierInclude_p_001.stdrfexprmse,867
3336,DN_OutlierInclude_p_001_stdrfla,"distribution,outliers",DN_OutlierInclude_p_001.stdrfla,867
3337,DN_OutlierInclude_p_001_stdrflb,"distribution,outliers",DN_OutlierInclude_p_001.stdrflb,867
3338,DN_OutlierInclude_p_001_stdrflr2,"distribution,outliers",DN_OutlierInclude_p_001.stdrflr2,867
3339,DN_OutlierInclude_p_001_stdrflrmse,"distribution,outliers",DN_OutlierInclude_p_001.stdrflrmse,867
3340,DN_OutlierInclude_n_001_mfexpa,"distribution,outliers",DN_OutlierInclude_n_001.mfexpa,868
3341,DN_OutlierInclude_n_001_mfexpb,"distribution,outliers",DN_OutlierInclude_n_001.mfexpb,868
3342,DN_OutlierInclude_n_001_mfexpc,"distribution,outliers",DN_OutlierInclude_n_001.mfexpc,868
3343,DN_OutlierInclude_n_001_mfexpr2,"distribution,outliers",DN_OutlierInclude_n_001.mfexpr2,868
3344,DN_OutlierInclude_n_001_mfexprmse,"distribution,outliers",DN_OutlierInclude_n_001.mfexprmse,868
3345,DN_OutlierInclude_n_001_nfexpa,"distribution,outliers",DN_OutlierInclude_n_001.nfexpa,868
3346,DN_OutlierInclude_n_001_nfexpb,"distribution,outliers",DN_OutlierInclude_n_001.nfexpb,868
3347,DN_OutlierInclude_n_001_nfexpr2,"distribution,outliers",DN_OutlierInclude_n_001.nfexpr2,868
3348,DN_OutlierInclude_n_001_nfexprmse,"distribution,outliers",DN_OutlierInclude_n_001.nfexprmse,868
3349,DN_OutlierInclude_n_001_nfla,"distribution,outliers",DN_OutlierInclude_n_001.nfla,868
3350,DN_OutlierInclude_n_001_nflb,"distribution,outliers",DN_OutlierInclude_n_001.nflb,868
3351,DN_OutlierInclude_n_001_nflr2,"distribution,outliers",DN_OutlierInclude_n_001.nflr2,868
3352,DN_OutlierInclude_n_001_nflrmse,"distribution,outliers",DN_OutlierInclude_n_001.nflrmse,868
3353,DN_OutlierInclude_n_001_mdrm,"distribution,outliers",DN_OutlierInclude_n_001.mdrm,868
3354,DN_OutlierInclude_n_001_mdrmd,"distribution,outliers",DN_OutlierInclude_n_001.mdrmd,868
3355,DN_OutlierInclude_n_001_mdrstd,"distribution,outliers",DN_OutlierInclude_n_001.mdrstd,868
3356,DN_OutlierInclude_n_001_mrm,"distribution,outliers",DN_OutlierInclude_n_001.mrm,868
