323,MP_tent_L300_A2,"synthetic,map,tent,chaos",300
324,MP_tent_L5000_A1.8,"synthetic,map,tent,chaos",5000
325,MP_tent_L5000_A1.88,"synthetic,map,tent,chaos",5000
326,MP_tent_L5000_A1.92,"synthetic,map,tent,chaos",5000
327,MP_tinkerbell_L10000_IC_0.05_0.45_x,"synthetic,map,tinkerbell",10000
328,MP_tinkerbell_L10000_IC_0.05_0.45_y,"synthetic,map,tinkerbell",10000
329,MP_tinkerbell_L1000_IC_0.05_0.4_x,"synthetic,map,tinkerbell",1000
330,MP_tinkerbell_L300_IC_0.05_0.4_y,"synthetic,map,tinkerbell",300
331,MP_tinkerbell_L300_IC_0_0.4_y,"synthetic,map,tinkerbell",300
332,MP_tinkerbell_L5000_IC_0_0.5_x,"synthetic,map,tinkerbell",5000
333,MP_tinkerbell_r2_3,"synthetic,map,chaos,tinkerbell",10000
334,MP_tinkerbell_y_3,"synthetic,map,chaos,tinkerbell",10000
335,SY_DHO_L2000_N5000_A0.3_Om0.35_om0.6,"synthetic,dynsys,periodic,dho",5000
336,SY_DHO_L2000_N5000_A0.3_Om0.35_om1.1,"synthetic,dynsys,periodic,dho",5000
337,SY_DHO_L2000_N5000_A0.3_Om0.7_om0.35,"synthetic,dynsys,periodic,dho",5000
338,SY_DHO_L2000_N5000_A0.3_Om0.7_om1.1,"synthetic,dynsys,periodic,dho",5000
339,SY_DHO_L2000_N5000_A0.3_Om1.05_om1.1,"synthetic,dynsys,periodic,dho",5000
340,SY_DHO_L2000_N5000_A0.6_Om0.7_om0.35,"synthetic,dynsys,periodic,dho",5000
341,SY_DHO_L2000_N5000_A0.6_Om1.05_om0.6,"synthetic,dynsys,periodic,dho",5000
342,SY_DHO_L2000_N5000_A0.9_Om0.35_om0.6,"synthetic,dynsys,periodic,dho",5000
343,SY_DHO_L2000_N5000_A0.9_Om1.05_om0.35,"synthetic,dynsys,periodic,dho",5000
344,SY_DHO_L2000_N5000_A0.9_Om1.05_om1.1,"synthetic,dynsys,periodic,dho",5000
345,SY_DHO_L2000_N5000_A1.2_Om0.7_om0.6,"synthetic,dynsys,periodic,dho",5000
346,SY_DPend_L160000_N10000_b0.05_A0.3_Om1.05_yi_2_0,"synthetic,dynsys,drpendulum",10000
347,SY_DPend_L160000_N10000_b0_A0_Om0.35_yi_2_0,"synthetic,dynsys,drpendulum",10000
348,SY_DPend_L160000_N5000_b0_A0.9_Om0.7_yi_2_0,"synthetic,dynsys,drpendulum",5000
349,SY_DPend_L20000_N10000_b0.05_A0.9_Om0.35_yi_2_0,"synthetic,dynsys,drpendulum",10000
350,SY_DPend_L20000_N5000_b0.05_A0.3_Om1.05_yi_2_0,"synthetic,dynsys,drpendulum",5000
351,SY_DPend_L80000_N10000_b0.05_A0_Om0.35_yi_2_0,"synthetic,dynsys,drpendulum",10000
352,SY_DPend_L80000_N1000_b0_A0.6_Om0.7_yi_2_0,"synthetic,dynsys,drpendulum",1000
353,SY_DPend_L80000_N1000_b0_A0.9_Om1.05_yi_2_0,"synthetic,dynsys,drpendulum",1000
354,SY_Jerk1_L3000_N10000_A0.6,"synthetic,dynsys,jerk1,jerk",10000
355,SY_Jerk1_L3000_N10000_A0.63,"synthetic,dynsys,jerk1,jerk,periodic",10000
356,SY_Jerk1_L3000_N10000_A0.64,"synthetic,dynsys,jerk1,jerk,periodic",10000
357,SY_Jerk1_L3000_N10000_A0.65,"synthetic,dynsys,jerk1,jerk,periodic",10000
358,SY_Jerk1_L3000_N10000_A0.69,"synthetic,dynsys,jerk1,jerk",10000
359,SY_Jerk2_L500_N5000_A0.45,"synthetic,dynsys,jerk2,jerk",5000
360,SY_Lorenz_x_500_1000,"synthetic,chaos,lorenz,x,dynsys",1000
361,SY_Lorenz_z_1000_10000,"synthetic,chaos,lorenz,z,dynsys",10000
362,SY_MA_L1000_p3_2,"synthetic,MA,MA3",1000
363,SY_MA_L1000_p3_4,"synthetic,MA,MA3",1000
364,SY_MA_L5000_p5_2,"synthetic,MA,MA5",5000
365,SY_MA_L5000_p5_6,"synthetic,MA,MA5",5000
366,SY_MA_L5000_p8_9,"synthetic,MA,MA8",5000
367,SY_MA_L5000_p9_4,"synthetic,MA,MA9",5000
368,SY_MA_L5000_p9_7,"synthetic,MA,MA9",5000
369,SY_MA_L500_p8_7,"synthetic,MA,MA8",500
370,SY_MA_L500_p9_1,"synthetic,MA,MA9",500
371,SY_MA_L7500_p5_1,"synthetic,MA,MA5",7500
372,SY_MIX_p0.1_L1000_1,"synthetic,MIXP,MIX0.1",1000
373,SY_MIX_p0.2_L5000_8,"synthetic,MIXP,MIX0.2",5000
374,SY_MIX_p0.3_L1000_3,"synthetic,MIXP,MIX0.3",1000
375,SY_MIX_p0.3_L5000_5,"synthetic,MIXP,MIX0.3",5000
376,SY_MIX_p0.4_L1000_2,"synthetic,MIXP,MIX0.4",1000
377,SY_MIX_p0.4_L5000_9,"synthetic,MIXP,MIX0.4",5000
378,SY_MIX_p0.7_L5000_2,"synthetic,MIXP,MIX0.7",5000
379,SY_MIX_p0.8_L5000_7,"synthetic,MIXP,MIX0.8",5000
380,SY_MIX_p0.9_L5000_4,"synthetic,MIXP,MIX0.9",5000
381,SY_Rossler_1000_10000_c5.5_z,"synthetic,dynsys,Rossler",10000
382,SY_Rossler_1000_1000_c5.7_x,"synthetic,dynsys,Rossler,chaos",1000
383,SY_Rossler_2000_10000_c4_z,"synthetic,dynsys,Rossler",10000
384,SY_Rossler_2000_10000_c5.6_y,"synthetic,dynsys,Rossler",10000
385,SY_Rossler_500_10000_c5.5_x,"synthetic,dynsys,Rossler",10000
386,SY_Rossler_500_1000_c5.6_y,"synthetic,dynsys,Rossler",1000
387,SY_Rossler_500_5000_c5.6_x,"synthetic,dynsys,Rossler",5000
388,SY_Rossler_500_5000_c5.6_y,"synthetic,dynsys,Rossler,periodic",5000
389,SY_Sprott3dcf_B_L4000_N1000_x,"synthetic,dynsys,3dflow,SprottflowB",1000
390,SY_Sprott3dcf_I_L1000_N5000_x,"synthetic,dynsys,3dflow,SprottflowI,periodic",5000
391,SY_Sprott3dcf_I_L300_N10000_x,"synthetic,dynsys,3dflow,SprottflowI",10000
392,SY_Sprott3dcf_K_L1000_N1000_x,"synthetic,dynsys,3dflow,SprottflowK",1000
393,SY_Sprott3dcf_M_L4000_N5000_x,"synthetic,dynsys,3dflow,SprottflowM",5000
394,SY_Sprott3dcf_O_L300_N5000_x,"synthetic,dynsys,3dflow,SprottflowO",5000
395,SY_Sprott3dcf_P_L300_N5000_x,"synthetic,dynsys,3dflow,SprottflowP",5000
396,SY_SprottJD3_L4000_N10000,"synthetic,dynsys,jerk",10000
397,SY_SprottJD4_L1000_N5000,"synthetic,dynsys,jerk,periodic",5000
398,SY_SprottJD6_L300_N10000,"synthetic,dynsys,jerk",10000
399,SY_SprottJD6_L4000_N5000,"synthetic,dynsys,jerk",5000
400,SY_VanderPol_1000_1000_b2,"synthetic,dynsys,vanderpol,periodic",1000
401,SY_VanderPol_1000_5000_b1,"synthetic,dynsys,vanderpol,periodic",5000
402,SY_VanderPol_2000_10000_b2,"synthetic,dynsys,vanderpol,periodic",10000
403,SY_VanderPol_2000_1000_b3,"synthetic,dynsys,vanderpol,periodic",1000
404,SY_VanderPol_2000_5000_b3,"synthetic,dynsys,vanderpol,periodic",5000
405,SY_VanderPol_500_5000_b1,"synthetic,dynsys,vanderpol,periodic",5000
406,SY_VanderPol_500_5000_b2,"synthetic,dynsys,vanderpol,periodic",5000
407,SY_dufftwell_200_1000_b-0.01,"synthetic,duffing,dynsys",1000
408,CH_boxhun_rf,"chemistry,yield",210
409,CH_boxjenk4_rf,"chemistry,temperature",226
410,CH_seriesj_rf,"chemistry,gas,weird",442
411,FI_exchrtes_3,"finance,exchangerate,bp",3511
412,FI_exchrtes_5,"finance,exchangerate,dm",3511
413,FI_exchrtes_7,"finance,exchangerate,sf",3511
414,FI_yahoo_HL_BRW.L,"finance,yahoo,shares,highlow",2310
415,FI_yahoo_HL_CW.L,"finance,yahoo,shares,highlow",1619
416,FI_yahoo_HL_DLN.L,"finance,yahoo,shares,highlow",2404
417,FI_yahoo_HL_HMV.L,"finance,yahoo,shares,highlow",1768
418,FI_yahoo_HL_HOME.L,"finance,yahoo,shares,highlow",837
419,FI_yahoo_HL_ITL.L,"finance,yahoo,shares,highlow",2241
420,FI_yahoo_HL_ITV.L,"finance,yahoo,shares,highlow",2382
421,FI_yahoo_HL_KLSE,"finance,yahoo,opening",3774
422,FI_yahoo_HL_MID,"finance,yahoo,opening",4432
423,FI_yahoo_HL_PRTY.L,"finance,yahoo,shares,highlow",973
424,FI_yahoo_HL_SMDR.L,"finance,yahoo,shares,highlow",580
425,FI_yahoo_HL_z28_SPMIB,"finance,yahoo,opening",1501
426,FI_yahoo_HL_z57_NMX3350,"finance,yahoo,opening",2369
427,FI_yahoo_Op_CINE.L,"finance,yahoo,shares,opening",473
428,FI_yahoo_Op_GDAXI,"finance,yahoo,opening",4626
429,FI_yahoo_Op_IXTR,"finance,yahoo,opening",4635
430,FI_yahoo_Op_MNDI.L,"finance,yahoo,shares,opening",439
431,FI_yahoo_Op_RDW.L,"finance,yahoo,shares,opening",1620
432,FI_yahoo_Op_SD3E.Z,"finance,yahoo,opening",850
433,FI_yahoo_Op_SDY.L,"finance,yahoo,shares,opening",1620
434,FI_yahoo_Op_z7_FTUB3500,"finance,yahoo,opening",1107
435,FI_yahoo_V_BRW.L,"finance,yahoo,shares,volume",2310
436,FI_yahoo_V_HFG.L,"finance,yahoo,shares,volume",390
437,FI_yahoo_V_IPC,"finance,yahoo,volume",1982
438,FI_yahoo_V_JD.L,"finance,yahoo,shares,volume",1587
439,FI_yahoo_V_RR.L,"finance,yahoo,shares,volume",1497
440,FI_yahoo_V_SSMI,"finance,yahoo,volume",1588
441,FI_yahoo_V_TIC.L,"finance,yahoo,shares,volume",730
442,FI_yahoo_V_UKC.L,"finance,yahoo,shares,volume",1619
443,FI_yahoo_V_XMI,"finance,yahoo,volume",6546
444,FL_ACT_L1000_N1000_IC_0.5_0_0_x,"synthetic,dynsys,chaos,act",1000
445,FL_ACT_L1000_N1000_IC_0.5_0_0_y,"synthetic,dynsys,chaos,act",1000
446,FL_ACT_L100_N10000_IC_0.5_0_0_y,"synthetic,dynsys,chaos,act",10000
447,FL_ACT_L100_N10000_IC_0.5_0_0_z,"synthetic,dynsys,chaos,act",10000
448,FL_ACT_L100_N1000_IC_0.5_0_0_y,"synthetic,dynsys,chaos,act",1000
449,FL_ACT_L250_N10000_IC_0.5_0_0_y,"synthetic,dynsys,chaos,act",10000
450,FL_chen_L100_N1000_IC_-10_0_37_y,"synthetic,dynsys,chaos,chen",1000
451,FL_chen_L100_N1000_IC_-10_0_37_z,"synthetic,dynsys,chaos,chen",1000
452,FL_chen_L250_N10000_IC_-10_0_37_x,"synthetic,dynsys,chaos,chen",10000
453,FL_chen_L250_N10000_IC_-10_0_37_y,"synthetic,dynsys,chaos,chen",10000
454,FL_chen_L250_N1000_IC_-10_0_37_z,"synthetic,dynsys,chaos,chen",1000
455,FL_chen_L250_N5000_IC_-10_0_37_x,"synthetic,dynsys,chaos,chen",5000
456,FL_chen_L250_N5000_IC_-10_0_37_y,"synthetic,dynsys,chaos,chen",5000
457,FL_chen_L600_N5000_IC_-10_0_37_z,"synthetic,dynsys,chaos,chen",5000
458,FL_chua_L2000_N10000_IC_0_0_0.6_z,"synthetic,dynsys,chaos,chua",10000
459,FL_chua_L2000_N1000_IC_0_0_0.6_z,"synthetic,dynsys,chaos,chua",1000
460,FL_chua_L500_N10000_IC_0_0_0.6_x,"synthetic,dynsys,chaos,chua",10000
461,FL_chua_L500_N10000_IC_0_0_0.6_y,"synthetic,dynsys,chaos,chua",10000
462,FL_chua_L500_N1000_IC_0_0_0.6_z,"synthetic,dynsys,chaos,chua",1000
463,FL_chua_L500_N5000_IC_0_0_0.6_x,"synthetic,dynsys,chaos,chua",5000
464,FL_complxbutfly_L10000_N10000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",10000
465,FL_complxbutfly_L10000_N10000_IC_0.2_0_0_y,"synthetic,dynsys,chaos,complxbutfly",10000
466,FL_complxbutfly_L10000_N5000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",5000
467,FL_complxbutfly_L10000_N5000_IC_0.2_0_0_y,"synthetic,dynsys,chaos,complxbutfly",5000
468,FL_complxbutfly_L2000_N10000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",10000
469,FL_complxbutfly_L2000_N5000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",5000
470,FL_complxbutfly_L5000_N10000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",10000
471,FL_complxbutfly_L5000_N10000_IC_0.2_0_0_y,"synthetic,dynsys,chaos,complxbutfly",10000
472,FL_complxbutfly_L5000_N5000_IC_0.2_0_0_x,"synthetic,dynsys,chaos,complxbutfly",5000
473,FL_dblscroll_L1000_N5000_IC_0.01_0.01_0_y,"synthetic,dynsys,chaos,dblscroll",5000
474,FL_dblscroll_L1000_N5000_IC_0.01_0.01_0_z,"synthetic,dynsys,chaos,dblscroll",5000
475,FL_dblscroll_L200_N10000_IC_0.01_0.01_0_z,"synthetic,dynsys,chaos,dblscroll",10000
476,FL_dblscroll_L200_N1000_IC_0.01_0.01_0_x,"synthetic,dynsys,chaos,dblscroll",1000
477,FL_dblscroll_L200_N5000_IC_0.01_0.01_0_y,"synthetic,dynsys,chaos,dblscroll",5000
478,FL_dblscroll_L200_N5000_IC_0.01_0.01_0_z,"synthetic,dynsys,chaos,dblscroll",5000
479,FL_dblscroll_L2500_N1000_IC_0.01_0.01_0_x,"synthetic,dynsys,chaos,dblscroll",1000
480,FL_dblscroll_L5000_N10000_IC_0.01_0.01_0_y,"synthetic,dynsys,chaos,dblscroll",10000
481,FL_dblscroll_L500_N10000_IC_0.01_0.01_0_x,"synthetic,dynsys,chaos,dblscroll",10000
482,FL_diffnlorenz_L250_N10000_IC_1.1_-1_0.01_y,"synthetic,dynsys,chaos,diffnlorenz",10000
483,FL_diffnlorenz_L250_N5000_IC_1_-1.1_0.01_y,"synthetic,dynsys,chaos,diffnlorenz",5000
484,FL_diffnlorenz_L250_N5000_IC_1_-1_0.01_x,"synthetic,dynsys,chaos,diffnlorenz",5000
485,FL_drivenpend_L1000_N5000_IC_0_0_y,"synthetic,dynsys,chaos,drivenpend",5000
486,FL_drivenpend_L2000_N1000_IC_0_0_y,"synthetic,dynsys,chaos,drivenpend",1000
487,FL_drivenpend_L5000_N5000_IC_0_0_x,"synthetic,dynsys,chaos,drivenpend",5000
488,FL_drivenpend_L5000_N5000_IC_0_0_y,"synthetic,dynsys,chaos,drivenpend",5000
489,FL_drivenpend_L500_N1000_IC_0_0_y,"synthetic,dynsys,chaos,drivenpend",1000
490,FL_hadley_L100_N10000_IC_0_0_1.3_x,"synthetic,dynsys,chaos,hadleyflow",10000
491,FL_hadley_L25_N10000_IC_0_0_1.3_x,"synthetic,dynsys,chaos,hadleyflow",10000
492,FL_hadley_L25_N1000_IC_0_0_1.3_y,"synthetic,dynsys,chaos,hadleyflow",1000
493,FL_hadley_L25_N1000_IC_0_0_1.3_z,"synthetic,dynsys,chaos,hadleyflow",1000
494,FL_hadley_L50_N10000_IC_0_0_1.3_x,"synthetic,dynsys,chaos,hadleyflow",10000
495,FL_hadley_L50_N1000_IC_0_0_1.3_x,"synthetic,dynsys,chaos,hadleyflow",1000
496,FL_hadley_L50_N1000_IC_0_0_1.3_y,"synthetic,dynsys,chaos,hadleyflow",1000
497,FL_hadley_L50_N1000_IC_0_0_1.3_z,"synthetic,dynsys,chaos,hadleyflow",1000
498,FL_hadley_L50_N5000_IC_0_0_1.3_z,"synthetic,dynsys,chaos,hadleyflow",5000
499,FL_halvorsencsa_L1000_N10000_IC_-5_0_0_x,"synthetic,dynsys,chaos,halvorsencsa",10000
500,FL_halvorsencsa_L1000_N10000_IC_-5_0_0_z,"synthetic,dynsys,chaos,halvorsencsa",10000
501,FL_halvorsencsa_L1000_N1000_IC_-5_0_0_y,"synthetic,dynsys,chaos,halvorsencsa",1000
502,FL_halvorsencsa_L1000_N5000_IC_-5_0_0_z,"synthetic,dynsys,chaos,halvorsencsa",5000
503,FL_halvorsencsa_L100_N1000_IC_-5_0_0_y,"synthetic,dynsys,chaos,halvorsencsa",1000
504,FL_halvorsencsa_L100_N5000_IC_-5_0_0_y,"synthetic,dynsys,chaos,halvorsencsa",5000
505,FL_halvorsencsa_L100_N5000_IC_-5_0_0_z,"synthetic,dynsys,chaos,halvorsencsa",5000
506,FL_halvorsencsa_L500_N10000_IC_-5_0_0_x,"synthetic,dynsys,chaos,halvorsencsa",10000
507,FL_halvorsencsa_L500_N10000_IC_-5_0_0_y,"synthetic,dynsys,chaos,halvorsencsa",10000
508,FL_henonheiles_L10000_N10000_IC_0.499_0_0_0.031607_x,"synthetic,dynsys,chaos,henonheiles",10000
509,FL_henonheiles_L250_N5000_IC_0.499_0_0_0.031607_w,"synthetic,dynsys,chaos,henonheiles",5000
510,FL_henonheiles_L250_N5000_IC_0.499_0_0_0.031607_x,"synthetic,dynsys,chaos,henonheiles",5000
511,FL_henonheiles_L5000_N1000_IC_0.499_0_0_0.031607_v,"synthetic,dynsys,chaos,henonheiles",1000
512,FL_henonheiles_L5000_N1000_IC_0.499_0_0_0.031607_x,"synthetic,dynsys,chaos,henonheiles",1000
513,FL_henonheiles_L500_N10000_IC_0.499_0_0_0.031607_y,"synthetic,dynsys,chaos,henonheiles",10000
514,FL_henonheiles_L500_N1000_IC_0.499_0_0_0.031607_v,"synthetic,dynsys,chaos,henonheiles",1000
515,FL_henonheiles_L500_N1000_IC_0.499_0_0_0.031607_w,"synthetic,dynsys,chaos,henonheiles",1000
516,FL_labyrinth_L10000_N5000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,labyrinth",5000
517,FL_labyrinth_L1000_N10000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,labyrinth",10000
518,FL_labyrinth_L1000_N5000_IC_0.1_0_0_y,"synthetic,dynsys,chaos,labyrinth",5000
519,FL_labyrinth_L20000_N1000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,labyrinth",1000
520,FL_labyrinth_L250_N5000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,labyrinth",5000
521,FL_labyrinth_L40000_N1000_IC_0.1_0_0_y,"synthetic,dynsys,chaos,labyrinth",1000
522,FL_labyrinth_L5000_N10000_IC_0.1_0_0_y,"synthetic,dynsys,chaos,labyrinth",10000
523,FL_labyrinth_L500_N5000_IC_0.1_0_0_y,"synthetic,dynsys,chaos,labyrinth",5000
524,FL_moorespiegel_L250_N10000_IC_0.1_0_0_y,"synthetic,dynsys,chaos,moorespiegel",10000
525,FL_moorespiegel_L250_N1000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,moorespiegel",1000
526,FL_moorespiegel_L250_N5000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,moorespiegel",5000
527,FL_moorespiegel_L500_N5000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,moorespiegel",5000
528,FL_moorespiegel_L750_N10000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,moorespiegel",10000
529,FL_moorespiegel_L750_N10000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,moorespiegel",10000
530,FL_moorespiegel_L750_N1000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,moorespiegel",1000
531,FL_moorespiegel_L750_N5000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,moorespiegel",5000
532,FL_nosehoover_L250_N10000_IC_0_5_0_x,"synthetic,dynsys,chaos,nosehoover",10000
533,FL_nosehoover_L250_N1000_IC_0_5_0_x,"synthetic,dynsys,chaos,nosehoover",1000
534,FL_nosehoover_L5000_N10000_IC_0_5_0_x,"synthetic,dynsys,chaos,nosehoover",10000
535,FL_nosehoover_L500_N10000_IC_0_5_0_z,"synthetic,dynsys,chaos,nosehoover",10000
536,FL_nosehoover_L500_N5000_IC_0_5_0_x,"synthetic,dynsys,chaos,nosehoover",5000
537,FL_nosehoover_L500_N5000_IC_0_5_0_z,"synthetic,dynsys,chaos,nosehoover",5000
538,FL_nosehoover_L7500_N10000_IC_0_5_0_z,"synthetic,dynsys,chaos,nosehoover",10000
539,FL_rabfab_L1000_N10000_IC_-1_0_0.5_y,"synthetic,dynsys,chaos,rabfab",10000
540,FL_rabfab_L1000_N1000_IC_-1_0_0.5_z,"synthetic,dynsys,chaos,rabfab",1000
541,FL_rabfab_L1000_N5000_IC_-1_0_0.5_x,"synthetic,dynsys,chaos,rabfab",5000
542,FL_rabfab_L100_N10000_IC_-1_0_0.5_z,"synthetic,dynsys,chaos,rabfab",10000
543,FL_rabfab_L100_N1000_IC_-1_0_0.5_z,"synthetic,dynsys,chaos,rabfab",1000
544,FL_rabfab_L250_N1000_IC_-1_0_0.5_z,"synthetic,dynsys,chaos,rabfab",1000
545,FL_rabfab_L250_N5000_IC_-1_0_0.5_y,"synthetic,dynsys,chaos,rabfab",5000
546,FL_rucklidge_L1000_N5000_IC_1_0_4.5_x,"synthetic,dynsys,chaos,rucklidge",5000
547,FL_rucklidge_L1000_N5000_IC_1_0_4.5_y,"synthetic,dynsys,chaos,rucklidge",5000
548,FL_rucklidge_L1000_N5000_IC_1_0_4.5_z,"synthetic,dynsys,chaos,rucklidge",5000
549,FL_rucklidge_L100_N10000_IC_1_0_4.5_z,"synthetic,dynsys,chaos,rucklidge",10000
550,FL_rucklidge_L2000_N10000_IC_1_0_4.5_z,"synthetic,dynsys,chaos,rucklidge",10000
551,FL_rucklidge_L500_N10000_IC_1_0_4.5_z,"synthetic,dynsys,chaos,rucklidge",10000
552,FL_rucklidge_L500_N1000_IC_1_0_4.5_y,"synthetic,dynsys,chaos,rucklidge",1000
553,FL_rucklidge_L500_N5000_IC_1_0_4.5_y,"synthetic,dynsys,chaos,rucklidge",5000
554,FL_simpccf_L1000_N1000_IC_0_0.96_0_x,"synthetic,dynsys,chaos,simpccf",1000
555,FL_simpccf_L2000_N5000_IC_0_0.96_0_y,"synthetic,dynsys,chaos,simpccf",5000
556,FL_simpccf_L200_N10000_IC_0_0.96_0_y,"synthetic,dynsys,chaos,simpccf",10000
557,FL_simpccf_L200_N1000_IC_0_0.96_0_y,"synthetic,dynsys,chaos,simpccf",1000
558,FL_simpccf_L4000_N10000_IC_0_0.96_0_y,"synthetic,dynsys,chaos,simpccf",10000
559,FL_simpccf_L4000_N10000_IC_0_0.96_0_z,"synthetic,dynsys,chaos,simpccf",10000
560,FL_simpccf_L500_N5000_IC_0_0.96_0_y,"synthetic,dynsys,chaos,simpccf",5000
561,FL_simpdcf_L1000_N1000_IC_0_0_y,"synthetic,dynsys,chaos,simpdcf",1000
562,FL_simpdcf_L2000_N5000_IC_0_0_y,"synthetic,dynsys,chaos,simpdcf",5000
563,FL_simpdcf_L250_N1000_IC_0_0_y,"synthetic,dynsys,chaos,simpdcf",1000
564,FL_simpdcf_L5000_N1000_IC_0_0_y,"synthetic,dynsys,chaos,simpdcf",1000
565,FL_simpdcf_L500_N10000_IC_0_0_x,"synthetic,dynsys,chaos,simpdcf",10000
566,FL_simpplcf_L1000_N1000_IC_0_-0.7_0_x,"synthetic,dynsys,chaos,simpplcf",1000
567,FL_simpplcf_L1000_N5000_IC_0_-0.7_0_x,"synthetic,dynsys,chaos,simpplcf",5000
568,FL_simpplcf_L2000_N1000_IC_0_-0.7_0_x,"synthetic,dynsys,chaos,simpplcf",1000
569,FL_simpplcf_L200_N10000_IC_0_-0.7_0_y,"synthetic,dynsys,chaos,simpplcf",10000
570,FL_simpplcf_L200_N10000_IC_0_-0.7_0_z,"synthetic,dynsys,chaos,simpplcf",10000
571,FL_simpplcf_L4000_N10000_IC_0_-0.7_0_y,"synthetic,dynsys,chaos,simpplcf",10000
572,FL_simpplcf_L4000_N1000_IC_0_-0.7_0_y,"synthetic,dynsys,chaos,simpplcf",1000
573,FL_simpplcf_L4000_N5000_IC_0_-0.7_0_y,"synthetic,dynsys,chaos,simpplcf",5000
574,FL_simpplcf_L500_N10000_IC_0_-0.7_0_y,"synthetic,dynsys,chaos,simpplcf",10000
575,FL_simpqcf_L1000_N10000_IC_-0.9_0_0.5_z,"synthetic,dynsys,chaos,simpqcf",10000
576,FL_simpqcf_L1000_N5000_IC_-0.9_0_0.5_x,"synthetic,dynsys,chaos,simpqcf",5000
577,FL_simpqcf_L1000_N5000_IC_-0.9_0_0.5_z,"synthetic,dynsys,chaos,simpqcf",5000
578,FL_simpqcf_L2000_N10000_IC_-0.9_0_0.5_x,"synthetic,dynsys,chaos,simpqcf",10000
579,FL_simpqcf_L2000_N1000_IC_-0.9_0_0.5_z,"synthetic,dynsys,chaos,simpqcf",1000
580,FL_simpqcf_L2000_N5000_IC_-0.9_0_0.5_y,"synthetic,dynsys,chaos,simpqcf",5000
581,FL_simpqcf_L200_N1000_IC_-0.9_0_0.5_x,"synthetic,dynsys,chaos,simpqcf",1000
582,FL_simpqcf_L200_N1000_IC_-0.9_0_0.5_z,"synthetic,dynsys,chaos,simpqcf",1000
583,FL_simpqcf_L4000_N10000_IC_-0.9_0_0.5_z,"synthetic,dynsys,chaos,simpqcf",10000
584,FL_thomascsa_L10000_N10000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,thomascsa",10000
585,FL_thomascsa_L10000_N1000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,thomascsa",1000
586,FL_thomascsa_L1000_N10000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,thomascsa",10000
587,FL_thomascsa_L2500_N10000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,thomascsa",10000
588,FL_thomascsa_L2500_N1000_IC_0.1_0_0_x,"synthetic,dynsys,chaos,thomascsa",1000
589,FL_thomascsa_L2500_N1000_IC_0.1_0_0_z,"synthetic,dynsys,chaos,thomascsa",1000
590,FL_windmi_L1000_N1000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",1000
591,FL_windmi_L1000_N5000_IC_0_0.8_0_y,"synthetic,dynsys,chaos,windmi",5000
592,FL_windmi_L2000_N1000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",1000
593,FL_windmi_L2000_N5000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",5000
594,FL_windmi_L200_N10000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",10000
595,FL_windmi_L4000_N1000_IC_0_0.8_0_z,"synthetic,dynsys,chaos,windmi",1000
596,FL_windmi_L4000_N5000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",5000
597,FL_windmi_L500_N10000_IC_0_0.8_0_x,"synthetic,dynsys,chaos,windmi",10000
598,GT_calculus,"googletrends,internet",296
599,GT_conference,"googletrends,internet",296
600,GT_marimba,"googletrends,internet",296
601,GT_pavlova,"googletrends,internet",296
602,GT_pope,"googletrends,internet",296
603,GT_trends,"googletrends,internet",296
604,GT_yoghurt,"googletrends,internet",296
605,HY_bigcone_rf,"hydrology,riverflow",255
606,HY_boise_rf,"hydrology,riverflow",588
607,HY_bryce_rf,"hydrology,riverflow",319
608,HY_colum_rf,"hydrology,riverflow",444
609,HY_current_rf,"hydrology,riverflow",468
610,HY_eaglecol_rf,"hydrology,riverflow",432
611,HY_james_rf,"hydrology,riverflow,monthly",600
612,HY_lacstjsn_rf,"hydrology,riverflow",480
613,HY_mboulder_rf,"hydrology,riverflow,monthly",588
614,HY_navajo_rf,"hydrology,riverflow",352
615,HY_rappahan_rf,"hydrology,riverflow,monthly",600
616,HY_reddeer_rf,"hydrology,riverflow",396
